-183.760, 77.891, 1.704,  1.765
-183.759, 77.834, 1.710,  1.798
-183.757, 77.777, 1.716,  1.831
-183.756, 77.719, 1.723,  1.864
-183.754, 77.662, 1.729,  1.897
-183.752, 77.604, 1.735,  1.930
-183.751, 77.546, 1.740,  1.963
-183.749, 77.488, 1.745,  1.996
-183.747, 77.430, 1.751,  2.029
-183.745, 77.371, 1.757,  2.062
-183.744, 77.313, 1.763,  2.095
-183.742, 77.254, 1.769,  2.128
-183.740, 77.195, 1.774,  2.161
-183.738, 77.135, 1.780,  2.194
-183.736, 77.076, 1.785,  2.227
-183.734, 77.016, 1.791,  2.260
-183.732, 76.956, 1.797,  2.293
-183.730, 76.896, 1.804,  2.326
-183.728, 76.836, 1.810,  2.359
-183.726, 76.776, 1.816,  2.392
-183.723, 76.715, 1.822,  2.425
-183.721, 76.654, 1.827,  2.458
-183.719, 76.593, 1.833,  2.491
-183.717, 76.532, 1.840,  2.524
-183.714, 76.471, 1.846,  2.557
-183.712, 76.409, 1.853,  2.590
-183.710, 76.347, 1.859,  2.623
-183.707, 76.285, 1.865,  2.656
-183.705, 76.223, 1.870,  2.689
-183.702, 76.160, 1.876,  2.722
-183.699, 76.098, 1.883,  2.755
-183.697, 76.035, 1.889,  2.788
-183.694, 75.972, 1.895,  2.821
-183.692, 75.908, 1.902,  2.854
-183.689, 75.845, 1.908,  2.887
-183.686, 75.781, 1.914,  2.920
-183.683, 75.717, 1.920,  2.953
-183.680, 75.653, 1.927,  2.986
-183.677, 75.589, 1.933,  3.019
-183.674, 75.524, 1.939,  3.052
-183.671, 75.460, 1.946,  3.085
-183.668, 75.395, 1.952,  3.118
-183.665, 75.329, 1.959,  3.151
-183.662, 75.264, 1.965,  3.184
-183.659, 75.198, 1.972,  3.217
-183.656, 75.133, 1.978,  3.250
-183.653, 75.067, 1.985,  3.283
-183.649, 75.000, 1.991,  3.316
-183.646, 74.934, 1.998,  3.349
-183.642, 74.867, 2.004,  3.382
-183.639, 74.800, 2.011,  3.415
-183.635, 74.733, 2.018,  3.448
-183.632, 74.666, 2.025,  3.481
-183.628, 74.598, 2.031,  3.514
-183.624, 74.530, 2.038,  3.547
-183.621, 74.462, 2.044,  3.580
-183.617, 74.394, 2.051,  3.613
-183.613, 74.326, 2.058,  3.646
-183.609, 74.257, 2.065,  3.679
-183.605, 74.188, 2.072,  3.712
-183.601, 74.119, 2.079,  3.745
-183.597, 74.050, 2.085,  3.778
-183.593, 73.980, 2.092,  3.811
-183.589, 73.910, 2.099,  3.844
-183.585, 73.840, 2.106,  3.877
-183.581, 73.770, 2.113,  3.910
-183.576, 73.700, 2.120,  3.943
-183.572, 73.629, 2.127,  3.976
-183.568, 73.558, 2.134,  4.009
-183.563, 73.487, 2.141,  4.042
-183.559, 73.415, 2.148,  4.075
-183.554, 73.344, 2.156,  4.108
-183.549, 73.272, 2.163,  4.141
-183.545, 73.200, 2.169,  4.174
-183.540, 73.127, 2.176,  4.207
-183.535, 73.055, 2.183,  4.240
-183.530, 72.982, 2.190,  4.273
-183.525, 72.909, 2.198,  4.306
-183.520, 72.835, 2.205,  4.339
-183.515, 72.762, 2.213,  4.372
-183.510, 72.688, 2.220,  4.405
-183.505, 72.614, 2.227,  4.438
-183.499, 72.540, 2.234,  4.471
-183.494, 72.465, 2.242,  4.504
-183.489, 72.391, 2.249,  4.537
-183.483, 72.316, 2.257,  4.570
-183.478, 72.240, 2.264,  4.603
-183.472, 72.165, 2.271,  4.636
-183.467, 72.089, 2.278,  4.669
-183.461, 72.013, 2.286,  4.702
-183.455, 71.937, 2.294,  4.735
-183.449, 71.861, 2.301,  4.768
-183.443, 71.784, 2.309,  4.801
-183.437, 71.707, 2.317,  4.834
-183.431, 71.630, 2.324,  4.867
-183.425, 71.552, 2.332,  4.900
-183.419, 71.475, 2.339,  4.933
-183.413, 71.397, 2.347,  4.966
-183.407, 71.319, 2.355,  4.999
-183.400, 71.240, 2.362,  5.032
-183.394, 71.162, 2.370,  5.065
-183.387, 71.083, 2.378,  5.098
-183.381, 71.003, 2.386,  5.131
-183.374, 70.924, 2.394,  5.164
-183.368, 70.844, 2.402,  5.197
-183.361, 70.764, 2.409,  5.230
-183.354, 70.684, 2.417,  5.263
-183.347, 70.603, 2.425,  5.296
-183.340, 70.523, 2.433,  5.329
-183.333, 70.442, 2.441,  5.362
-183.326, 70.360, 2.449,  5.395
-183.319, 70.279, 2.457,  5.428
-183.311, 70.197, 2.465,  5.461
-183.304, 70.115, 2.473,  5.494
-183.297, 70.033, 2.481,  5.527
-183.289, 69.950, 2.489,  5.560
-183.282, 69.867, 2.498,  5.593
-183.274, 69.784, 2.506,  5.626
-183.266, 69.701, 2.514,  5.659
-183.259, 69.617, 2.522,  5.692
-183.251, 69.533, 2.530,  5.725
-183.243, 69.449, 2.539,  5.758
-183.235, 69.365, 2.547,  5.791
-183.227, 69.280, 2.555,  5.824
-183.219, 69.195, 2.564,  5.857
-183.211, 69.110, 2.572,  5.890
-183.202, 69.024, 2.581,  5.923
-183.194, 68.938, 2.589,  5.956
-183.186, 68.852, 2.597,  5.989
-183.177, 68.766, 2.606,  6.022
-183.169, 68.679, 2.614,  6.055
-183.160, 68.592, 2.623,  6.088
-183.151, 68.505, 2.631,  6.121
-183.143, 68.417, 2.640,  6.154
-183.134, 68.330, 2.649,  6.187
-183.125, 68.242, 2.657,  6.220
-183.116, 68.153, 2.666,  6.253
-183.107, 68.065, 2.675,  6.286
-183.098, 67.976, 2.683,  6.319
-183.089, 67.886, 2.692,  6.352
-183.079, 67.797, 2.701,  6.385
-183.070, 67.707, 2.710,  6.418
-183.061, 67.617, 2.719,  6.451
-183.051, 67.527, 2.728,  6.484
-183.042, 67.436, 2.737,  6.517
-183.032, 67.345, 2.745,  6.550
-183.022, 67.254, 2.754,  6.583
-183.012, 67.162, 2.763,  6.616
-183.003, 67.071, 2.772,  6.649
-182.993, 66.979, 2.781,  6.682
-182.983, 66.886, 2.790,  6.715
-182.973, 66.793, 2.799,  6.748
-182.963, 66.700, 2.809,  6.781
-182.952, 66.607, 2.818,  6.814
-182.942, 66.514, 2.827,  6.847
-182.932, 66.420, 2.836,  6.880
-182.921, 66.325, 2.845,  6.913
-182.911, 66.231, 2.854,  6.946
-182.900, 66.136, 2.864,  6.979
-182.890, 66.041, 2.873,  7.012
-182.879, 65.946, 2.883,  7.045
-182.869, 65.850, 2.892,  7.078
-182.858, 65.754, 2.901,  7.111
-182.847, 65.657, 2.911,  7.144
-182.836, 65.561, 2.920,  7.177
-182.825, 65.464, 2.930,  7.210
-182.814, 65.367, 2.939,  7.243
-182.803, 65.269, 2.949,  7.276
-182.792, 65.171, 2.959,  7.309
-182.781, 65.073, 2.968,  7.342
-182.769, 64.974, 2.978,  7.375
-182.758, 64.875, 2.988,  7.408
-182.747, 64.776, 2.997,  7.441
-182.735, 64.677, 3.007,  7.474
-182.724, 64.577, 3.017,  7.507
-182.712, 64.477, 3.027,  7.540
-182.700, 64.376, 3.037,  7.573
-182.689, 64.276, 3.046,  7.606
-182.677, 64.174, 3.056,  7.639
-182.665, 64.073, 3.066,  7.672
-182.653, 63.971, 3.076,  7.705
-182.642, 63.869, 3.086,  7.738
-182.630, 63.767, 3.096,  7.771
-182.618, 63.664, 3.106,  7.804
-182.606, 63.561, 3.116,  7.837
-182.594, 63.457, 3.126,  7.870
-182.581, 63.354, 3.136,  7.903
-182.569, 63.250, 3.146,  7.936
-182.557, 63.145, 3.157,  7.969
-182.545, 63.040, 3.167,  8.002
-182.533, 62.935, 3.178,  8.035
-182.520, 62.830, 3.188,  8.068
-182.508, 62.724, 3.198,  8.101
-182.496, 62.618, 3.208,  8.134
-182.483, 62.511, 3.219,  8.167
-182.471, 62.404, 3.229,  8.200
-182.458, 62.297, 3.240,  8.233
-182.446, 62.190, 3.250,  8.266
-182.433, 62.082, 3.261,  8.299
-182.421, 61.974, 3.272,  8.332
-182.408, 61.865, 3.282,  8.365
-182.395, 61.756, 3.293,  8.398
-182.383, 61.647, 3.304,  8.431
-182.370, 61.537, 3.315,  8.464
-182.358, 61.427, 3.325,  8.497
-182.345, 61.317, 3.336,  8.530
-182.332, 61.206, 3.347,  8.563
-182.319, 61.095, 3.358,  8.596
-182.307, 60.983, 3.368,  8.629
-182.294, 60.872, 3.379,  8.662
-182.281, 60.759, 3.390,  8.695
-182.268, 60.647, 3.401,  8.728
-182.256, 60.534, 3.412,  8.761
-182.243, 60.421, 3.423,  8.794
-182.230, 60.307, 3.434,  8.827
-182.217, 60.193, 3.445,  8.860
-182.205, 60.078, 3.457,  8.893
-182.192, 59.964, 3.468,  8.926
-182.179, 59.848, 3.479,  8.959
-182.166, 59.733, 3.491,  8.992
-182.153, 59.617, 3.502,  9.025
-182.141, 59.501, 3.513,  9.058
-182.128, 59.384, 3.524,  9.091
-182.115, 59.267, 3.536,  9.124
-182.103, 59.149, 3.548,  9.157
-182.090, 59.031, 3.559,  9.190
-182.077, 58.913, 3.571,  9.223
-182.065, 58.795, 3.582,  9.256
-182.052, 58.675, 3.594,  9.289
-182.039, 58.556, 3.606,  9.322
-182.027, 58.436, 3.618,  9.355
-182.014, 58.316, 3.630,  9.388
-182.002, 58.195, 3.641,  9.421
-181.989, 58.074, 3.653,  9.454
-181.977, 57.953, 3.665,  9.487
-181.965, 57.831, 3.677,  9.520
-181.952, 57.709, 3.689,  9.553
-181.940, 57.586, 3.701,  9.586
-181.928, 57.463, 3.713,  9.619
-181.916, 57.340, 3.725,  9.652
-181.904, 57.216, 3.737,  9.685
-181.891, 57.091, 3.749,  9.718
-181.879, 56.967, 3.761,  9.751
-181.868, 56.842, 3.773,  9.784
-181.856, 56.716, 3.786,  9.817
-181.844, 56.590, 3.799,  9.850
-181.832, 56.464, 3.811,  9.883
-181.820, 56.337, 3.823,  9.916
-181.809, 56.210, 3.836,  9.949
-181.797, 56.082, 3.848,  9.982
-181.786, 55.954, 3.860, 10.015
-181.774, 55.825, 3.873, 10.048
-181.763, 55.696, 3.886, 10.081
-181.752, 55.567, 3.899, 10.114
-181.741, 55.437, 3.912, 10.147
-181.730, 55.307, 3.924, 10.180
-181.719, 55.176, 3.937, 10.213
-181.708, 55.045, 3.950, 10.246
-181.697, 54.914, 3.962, 10.279
-181.687, 54.782, 3.975, 10.312
-181.676, 54.649, 3.988, 10.345
-181.666, 54.516, 4.001, 10.378
-181.655, 54.383, 4.015, 10.411
-181.645, 54.249, 4.028, 10.444
-181.635, 54.115, 4.041, 10.477
-181.625, 53.980, 4.054, 10.510
-181.615, 53.845, 4.067, 10.543
-181.605, 53.710, 4.080, 10.576
-181.595, 53.574, 4.094, 10.609
-181.586, 53.437, 4.107, 10.642
-181.576, 53.300, 4.121, 10.675
-181.567, 53.163, 4.134, 10.708
-181.558, 53.025, 4.147, 10.741
-181.549, 52.887, 4.161, 10.774
-181.540, 52.748, 4.175, 10.807
-181.531, 52.609, 4.189, 10.840
-181.522, 52.469, 4.202, 10.873
-181.514, 52.329, 4.216, 10.906
-181.505, 52.188, 4.229, 10.939
-181.497, 52.047, 4.243, 10.972
-181.489, 51.906, 4.257, 11.005
-181.481, 51.764, 4.271, 11.038
-181.473, 51.621, 4.285, 11.071
-181.465, 51.478, 4.299, 11.104
-181.458, 51.335, 4.313, 11.137
-181.450, 51.191, 4.327, 11.170
-181.443, 51.046, 4.341, 11.203
-181.436, 50.901, 4.355, 11.236
-181.429, 50.756, 4.370, 11.269
-181.422, 50.610, 4.384, 11.302
-181.415, 50.464, 4.399, 11.335
-181.409, 50.317, 4.413, 11.368
-181.402, 50.170, 4.428, 11.401
-181.396, 50.022, 4.442, 11.434
-181.390, 49.873, 4.457, 11.467
-181.384, 49.725, 4.471, 11.500
-181.378, 49.575, 4.486, 11.533
-181.373, 49.425, 4.500, 11.566
-181.367, 49.275, 4.515, 11.599
-181.362, 49.124, 4.530, 11.632
-181.357, 48.973, 4.545, 11.665
-181.352, 48.821, 4.560, 11.698
-181.347, 48.669, 4.576, 11.731
-181.342, 48.516, 4.590, 11.764
-181.338, 48.363, 4.605, 11.797
-181.334, 48.209, 4.620, 11.830
-181.329, 48.055, 4.635, 11.863
-181.325, 47.900, 4.651, 11.896
-181.321, 47.744, 4.666, 11.929
-181.318, 47.588, 4.681, 11.962
-181.314, 47.432, 4.697, 11.995
-181.311, 47.275, 4.712, 12.028
-181.307, 47.118, 4.728, 12.061
-181.304, 46.960, 4.743, 12.094
-181.301, 46.801, 4.759, 12.127
-181.298, 46.642, 4.775, 12.160
-181.296, 46.483, 4.790, 12.193
-181.293, 46.323, 4.806, 12.226
-181.291, 46.162, 4.822, 12.259
-181.289, 46.001, 4.838, 12.292
-181.287, 45.839, 4.854, 12.325
-181.285, 45.677, 4.870, 12.358
-181.283, 45.514, 4.886, 12.391
-181.281, 45.351, 4.902, 12.424
-181.280, 45.187, 4.918, 12.457
-181.278, 45.023, 4.934, 12.490
-181.277, 44.858, 4.950, 12.523
-181.276, 44.692, 4.967, 12.556
-181.275, 44.527, 4.983, 12.589
-181.274, 44.360, 5.000, 12.622
-181.273, 44.193, 5.016, 12.655
-181.273, 44.025, 5.033, 12.688
-181.272, 43.857, 5.049, 12.721
-181.272, 43.688, 5.065, 12.754
-181.272, 43.519, 5.082, 12.787
-181.272, 43.349, 5.099, 12.820
-181.272, 43.179, 5.114, 12.853
-181.272, 43.008, 5.123, 12.886
-181.272, 42.838, 5.116, 12.919
-181.272, 42.668, 5.106, 12.952
-181.273, 42.498, 5.108, 12.985
-181.273, 42.327, 5.129, 13.018
-181.274, 42.155, 5.169, 13.051
-181.274, 41.981, 5.224, 13.084
-181.275, 41.805, 5.283, 13.117
-181.276, 41.628, 5.329, 13.150
-181.277, 41.449, 5.349, 13.183
-181.278, 41.271, 5.345, 13.216
-181.279, 41.094, 5.327, 13.249
-181.280, 40.917, 5.306, 13.282
-181.281, 40.741, 5.289, 13.315
-181.283, 40.565, 5.283, 13.348
-181.284, 40.389, 5.296, 13.381
-181.286, 40.212, 5.327, 13.414
-181.287, 40.033, 5.376, 13.447
-181.289, 39.851, 5.443, 13.480
-181.290, 39.668, 5.512, 13.513
-181.292, 39.482, 5.563, 13.546
-181.294, 39.296, 5.579, 13.579
-181.296, 39.111, 5.566, 13.612
-181.297, 38.926, 5.537, 13.645
-181.299, 38.743, 5.504, 13.678
-181.301, 38.561, 5.474, 13.711
-181.303, 38.379, 5.455, 13.744
-181.305, 38.198, 5.453, 13.777
-181.307, 38.016, 5.470, 13.810
-181.309, 37.833, 5.506, 13.843
-181.311, 37.648, 5.560, 13.876
-181.313, 37.460, 5.633, 13.909
-181.315, 37.269, 5.725, 13.942
-181.317, 37.076, 5.821, 13.975
-181.319, 36.879, 5.895, 14.008
-181.321, 36.682, 5.922, 14.041
-181.324, 36.485, 5.908, 14.074
-181.326, 36.289, 5.865, 14.107
-181.328, 36.096, 5.806, 14.140
-181.330, 35.905, 5.742, 14.173
-181.332, 35.716, 5.681, 14.206
-181.334, 35.529, 5.633, 14.239
-181.336, 35.342, 5.602, 14.272
-181.338, 35.156, 5.591, 14.305
-181.340, 34.970, 5.599, 14.338
-181.342, 34.782, 5.626, 14.371
-181.344, 34.593, 5.671, 14.404
-181.346, 34.402, 5.735, 14.437
-181.348, 34.208, 5.820, 14.470
-181.350, 34.011, 5.928, 14.503
-181.352, 33.809, 6.054, 14.536
-181.354, 33.604, 6.166, 14.569
-181.356, 33.396, 6.247, 14.602
-181.358, 33.186, 6.279, 14.635
-181.359, 32.977, 6.266, 14.668
-181.361, 32.770, 6.219, 14.701
-181.363, 32.565, 6.148, 14.734
-181.364, 32.364, 6.070, 14.767
-181.366, 32.164, 5.998, 14.800
-181.367, 31.966, 5.938, 14.833
-181.369, 31.770, 5.897, 14.866
-181.370, 31.575, 5.877, 14.899
-181.372, 31.379, 5.877, 14.932
-181.373, 31.183, 5.895, 14.965
-181.375, 30.985, 5.932, 14.998
-181.376, 30.786, 5.989, 15.031
-181.378, 30.584, 6.065, 15.064
-181.379, 30.378, 6.164, 15.097
-181.380, 30.169, 6.280, 15.130
-181.381, 29.956, 6.399, 15.163
-181.383, 29.739, 6.509, 15.196
-181.384, 29.519, 6.594, 15.229
-181.385, 29.298, 6.638, 15.262
-181.386, 29.077, 6.634, 15.295
-181.386, 28.857, 6.594, 15.328
-181.387, 28.640, 6.530, 15.361
-181.388, 28.425, 6.458, 15.394
-181.389, 28.212, 6.392, 15.427
-181.389, 28.001, 6.344, 15.460
-181.390, 27.791, 6.324, 15.493
-181.391, 27.580, 6.331, 15.526
-181.391, 27.368, 6.357, 15.559
-181.392, 27.155, 6.397, 15.592
-181.393, 26.940, 6.455, 15.625
-181.393, 26.723, 6.530, 15.658
-181.394, 26.502, 6.619, 15.691
-181.394, 26.279, 6.716, 15.724
-181.394, 26.052, 6.817, 15.757
-181.394, 25.822, 6.904, 15.790
-181.395, 25.589, 6.962, 15.823
-181.395, 25.357, 6.972, 15.856
-181.395, 25.126, 6.942, 15.889
-181.395, 24.896, 6.891, 15.922
-181.395, 24.669, 6.836, 15.955
-181.395, 24.443, 6.789, 15.988
-181.395, 24.218, 6.763, 16.021
-181.395, 23.993, 6.765, 16.054
-181.395, 23.767, 6.790, 16.087
-181.394, 23.539, 6.833, 16.120
-181.394, 23.310, 6.891, 16.153
-181.394, 23.078, 6.961, 16.186
-181.394, 22.843, 7.042, 16.219
-181.394, 22.606, 7.127, 16.252
-181.393, 22.366, 7.209, 16.285
-181.393, 22.123, 7.271, 16.318
-181.392, 21.880, 7.294, 16.351
-181.392, 21.638, 7.278, 16.384
-181.391, 21.396, 7.241, 16.417
-181.391, 21.157, 7.199, 16.450
-181.390, 20.918, 7.166, 16.483
-181.390, 20.680, 7.153, 16.516
-181.389, 20.442, 7.164, 16.549
-181.389, 20.202, 7.196, 16.582
-181.389, 19.961, 7.245, 16.615
-181.388, 19.718, 7.305, 16.648
-181.387, 19.472, 7.377, 16.681
-181.387, 19.224, 7.456, 16.714
-181.386, 18.973, 7.534, 16.747
-181.386, 18.719, 7.595, 16.780
-181.385, 18.465, 7.623, 16.813
-181.384, 18.212, 7.615, 16.846
-181.383, 17.959, 7.589, 16.879
-181.383, 17.707, 7.560, 16.912
-181.382, 17.456, 7.540, 16.945
-181.381, 17.205, 7.541, 16.978
-181.381, 16.953, 7.563, 17.011
-181.380, 16.700, 7.602, 17.044
-181.379, 16.445, 7.655, 17.077
-181.379, 16.188, 7.719, 17.110
-181.378, 15.929, 7.791, 17.143
-181.377, 15.667, 7.860, 17.176
-181.377, 15.403, 7.912, 17.209
-181.376, 15.139, 7.936, 17.242
-181.375, 14.874, 7.934, 17.275
-181.374, 14.611, 7.919, 17.308
-181.373, 14.347, 7.907, 17.341
-181.373, 14.084, 7.909, 17.374
-181.372, 13.820, 7.930, 17.407
-181.371, 13.555, 7.968, 17.440
-181.370, 13.288, 8.019, 17.473
-181.370, 13.019, 8.078, 17.506
-181.369, 12.748, 8.139, 17.539
-181.368, 12.475, 8.187, 17.572
-181.367, 12.201, 8.214, 17.605
-181.367, 11.927, 8.222, 17.638
-181.366, 11.653, 8.220, 17.671
-181.365, 11.380, 8.222, 17.704
-181.364, 11.105, 8.239, 17.737
-181.364, 10.830, 8.273, 17.770
-181.363, 10.553, 8.318, 17.803
-181.362, 10.274, 8.369, 17.836
-181.361, 9.994, 8.415, 17.869
-181.361, 9.712, 8.447, 17.902
-181.360, 9.430, 8.467, 17.935
-181.359, 9.148, 8.479, 17.968
-181.358, 8.865, 8.491, 18.001
-181.358, 8.582, 8.512, 18.034
-181.357, 8.297, 8.544, 18.067
-181.356, 8.011, 8.584, 18.100
-181.355, 7.724, 8.624, 18.133
-181.355, 7.436, 8.660, 18.166
-181.354, 7.146, 8.688, 18.199
-181.353, 6.856, 8.711, 18.232
-181.352, 6.565, 8.731, 18.265
-181.352, 6.274, 8.753, 18.298
-181.351, 5.981, 8.780, 18.331
-181.350, 5.688, 8.813, 18.364
-181.349, 5.393, 8.848, 18.397
-181.348, 5.097, 8.882, 18.430
-181.348, 4.800, 8.914, 18.463
-181.347, 4.503, 8.942, 18.496
-181.346, 4.204, 8.968, 18.529
-181.345, 3.904, 8.994, 18.562
-181.345, 3.604, 9.022, 18.595
-181.344, 3.302, 9.052, 18.628
-181.343, 3.000, 9.084, 18.661
-181.342, 2.696, 9.116, 18.694
-181.341, 2.392, 9.148, 18.727
-181.341, 2.086, 9.179, 18.760
-181.340, 1.779, 9.208, 18.793
-181.339, 1.471, 9.237, 18.826
-181.338, 1.163, 9.266, 18.859
-181.337, 0.853, 9.297, 18.892
-181.337, 0.542, 9.328, 18.925
-181.336, 0.231, 9.360, 18.958
-181.335, -0.082, 9.391, 18.991
-181.334, -0.396, 9.423, 19.024
-181.333, -0.711, 9.454, 19.057
-181.332, -1.027, 9.484, 19.090
-181.331, -1.344, 9.515, 19.123
-181.330, -1.662, 9.546, 19.156
-181.330, -1.981, 9.578, 19.189
-181.329, -2.301, 9.610, 19.222
-181.328, -2.622, 9.642, 19.255
-181.327, -2.944, 9.674, 19.288
-181.326, -3.267, 9.707, 19.321
-181.325, -3.592, 9.739, 19.354
-181.324, -3.917, 9.771, 19.387
-181.323, -4.244, 9.803, 19.420
-181.322, -4.571, 9.835, 19.453
-181.321, -4.900, 9.867, 19.486
-181.320, -5.230, 9.900, 19.519
-181.319, -5.560, 9.934, 19.552
-181.318, -5.892, 9.967, 19.585
-181.317, -6.225, 10.000, 19.618
-181.316, -6.560, 10.033, 19.651
-181.315, -6.895, 10.066, 19.684
-181.314, -7.231, 10.099, 19.717
-181.313, -7.569, 10.132, 19.750
-181.312, -7.907, 10.166, 19.783
-181.311, -8.247, 10.199, 19.816
-181.310, -8.588, 10.233, 19.849
-181.309, -8.930, 10.267, 19.882
-181.308, -9.273, 10.301, 19.915
-181.307, -9.617, 10.335, 19.948
-181.305, -9.963, 10.369, 19.981
-181.304, -10.309, 10.404, 20.014
-181.303, -10.657, 10.438, 20.047
-181.302, -11.005, 10.473, 20.080
-181.301, -11.355, 10.508, 20.113
-181.300, -11.707, 10.543, 20.146
-181.299, -12.059, 10.577, 20.179
-181.297, -12.412, 10.612, 20.212
-181.296, -12.767, 10.647, 20.245
-181.295, -13.123, 10.683, 20.278
-181.294, -13.480, 10.718, 20.311
-181.292, -13.838, 10.754, 20.344
-181.291, -14.197, 10.789, 20.377
-181.290, -14.558, 10.825, 20.410
-181.289, -14.920, 10.861, 20.443
-181.287, -15.283, 10.897, 20.476
-181.286, -15.647, 10.933, 20.509
-181.285, -16.012, 10.969, 20.542
-181.284, -16.379, 11.005, 20.575
-181.282, -16.746, 11.042, 20.608
-181.281, -17.115, 11.078, 20.641
-181.280, -17.486, 11.115, 20.674
-181.278, -17.857, 11.152, 20.707
-181.277, -18.230, 11.189, 20.740
-181.275, -18.604, 11.226, 20.773
-181.274, -18.979, 11.263, 20.806
-181.273, -19.355, 11.301, 20.839
-181.271, -19.733, 11.338, 20.872
-181.270, -20.112, 11.376, 20.905
-181.268, -20.492, 11.413, 20.938
-181.267, -20.873, 11.451, 20.971
-181.266, -21.256, 11.489, 21.004
-181.264, -21.640, 11.528, 21.037
-181.263, -22.025, 11.566, 21.070
-181.261, -22.412, 11.604, 21.103
-181.260, -22.799, 11.642, 21.136
-181.258, -23.188, 11.681, 21.169
-181.257, -23.579, 11.720, 21.202
-181.255, -23.970, 11.758, 21.235
-181.253, -24.363, 11.798, 21.268
-181.252, -24.758, 11.837, 21.301
-181.250, -25.153, 11.877, 21.334
-181.249, -25.550, 11.916, 21.367
-181.247, -25.948, 11.956, 21.400
-181.246, -26.348, 11.995, 21.433
-181.244, -26.749, 12.034, 21.466
-181.242, -27.151, 12.074, 21.499
-181.241, -27.554, 12.114, 21.532
-181.239, -27.959, 12.155, 21.565
-181.237, -28.365, 12.195, 21.598
-181.236, -28.773, 12.236, 21.631
-181.234, -29.182, 12.277, 21.664
-181.232, -29.592, 12.317, 21.697
-181.230, -30.004, 12.358, 21.730
-181.229, -30.416, 12.399, 21.763
-181.227, -30.831, 12.440, 21.796
-181.225, -31.247, 12.482, 21.829
-181.223, -31.664, 12.523, 21.862
-181.221, -32.082, 12.564, 21.895
-181.220, -32.502, 12.606, 21.928
-181.218, -32.923, 12.647, 21.961
-181.216, -33.346, 12.690, 21.994
-181.214, -33.770, 12.732, 22.027
-181.212, -34.195, 12.774, 22.060
-181.210, -34.622, 12.817, 22.093
-181.208, -35.051, 12.860, 22.126
-181.206, -35.480, 12.903, 22.159
-181.204, -35.912, 12.945, 22.192
-181.202, -36.344, 12.988, 22.225
-181.201, -36.778, 13.031, 22.258
-181.199, -37.214, 13.075, 22.291
-181.197, -37.651, 13.118, 22.324
-181.195, -38.089, 13.162, 22.357
-181.192, -38.529, 13.205, 22.390
-181.190, -38.970, 13.249, 22.423
-181.188, -39.413, 13.293, 22.456
-181.186, -39.857, 13.337, 22.489
-181.184, -40.303, 13.381, 22.522
-181.182, -40.750, 13.426, 22.555
-181.180, -41.199, 13.470, 22.588
-181.178, -41.649, 13.515, 22.621
-181.176, -42.100, 13.560, 22.654
-181.173, -42.554, 13.605, 22.687
-181.171, -43.008, 13.650, 22.720
-181.169, -43.464, 13.696, 22.753
-181.167, -43.922, 13.741, 22.786
-181.165, -44.381, 13.787, 22.819
-181.162, -44.842, 13.832, 22.852
-181.160, -45.304, 13.878, 22.885
-181.158, -45.768, 13.924, 22.918
-181.155, -46.233, 13.971, 22.951
-181.153, -46.700, 14.017, 22.984
-181.151, -47.169, 14.064, 23.017
-181.148, -47.639, 14.110, 23.050
