13.381,-0.109611051,0.000355534,,
13.414,-0.108153811,0.000339399,,
13.447,-0.106632169,0.000323765,,
13.48,-0.105000861,0.000314666,,
13.513,-0.103290258,0.000305536,,
13.546,-0.101500397,0.000292913,,
13.579,-0.099692575,0.000274938,,
13.612,-0.097837229,0.000249026,,
13.645,-0.095948507,0.000225296,,
13.678,-0.094057728,0.000203088,,
13.711,-0.092134382,0.000188122,,
13.744,-0.090178383,0.000176649,,
13.777,-0.088189542,0.000163686,,
13.81,-0.086198743,0.000149406,,
13.843,-0.084143407,0.000132894,,
13.876,-0.082069689,0.000113429,,
13.909,-0.079931475,9.23E-05,,
13.942,-0.077758912,7.27E-05,,
13.975,-0.075567708,5.54E-05,,
14.008,-0.073326077,4.51E-05,,
14.041,-0.071081176,2.97E-05,,
14.074,-0.068864254,9.89E-06,,
14.107,-0.066660607,-9.97E-06,,
14.14,-0.064470589,-1.96E-05,,
14.173,-0.062310327,-2.23E-05,,
14.206,-0.060163166,-1.62E-05,,
14.239,-0.058044959,-1.16E-05,,
14.272,-0.055924901,-1.23E-05,,
14.305,-0.053802629,-1.87E-05,,
14.338,-0.051662509,-2.76E-05,,
14.371,-0.049535367,-4.03E-05,,
14.404,-0.047404103,-5.65E-05,,
14.437,-0.045284288,-7.76E-05,,
14.47,-0.043144891,-0.000105515,,
14.503,-0.041076856,-0.000143256,,
14.536,-0.038988751,-0.000176109,,
14.569,-0.036909576,-0.00020713,,
14.602,-0.034886556,-0.000226996,,
14.635,-0.032890241,-0.000236385,,
14.668,-0.030952296,-0.000240228,,
14.701,-0.029104966,-0.000235475,,
14.734,-0.027271015,-0.000221426,,
14.767,-0.025497382,-0.000201385,,
14.8,-0.023753474,-0.000170432,,
14.833,-0.022008502,-0.000147354,,
14.866,-0.020338323,-0.000140605,,
14.899,-0.0186669,-0.000130922,,
14.932,-0.016991945,-0.000133758,,
14.965,-0.015344373,-0.000139812,,
14.998,-0.013754169,-0.000150183,,
15.031,-0.012144448,-0.00016431,,
15.064,-0.010606934,-0.000187786,,
15.097,-0.009093373,-0.000219995,,
15.13,-0.007619176,-0.000266219,,
15.163,-0.006229849,-0.000306685,,
15.196,-0.004879754,-0.000332983,,
15.229,-0.003584755,-0.000351047,,
15.262,-0.002392501,-0.000357548,,
15.295,-0.001257425,-0.000349867,,
15.328,-0.000196879,-0.000330117,,
15.361,0.000803531,-0.000301643,,
15.394,0.001789203,-0.000266096,,
15.427,0.002729156,-0.000220275,,
15.46,0.003655696,-0.000182824,,
15.493,0.004614893,-0.000162902,,
15.526,0.005501004,-0.000157943,,
15.559,0.006375767,-0.000164,,
15.592,0.007239265,-0.000173792,,
15.625,0.008062704,-0.000188749,,
15.658,0.008830988,-0.000212771,,
15.691,0.009544765,-0.000245455,,
15.724,0.010158712,-0.000280271,,
15.757,0.010703213,-0.000302036,,
15.79,0.011209372,-0.000317922,,
15.823,0.011629841,-0.000323945,,
15.856,0.011993273,-0.000315449,,
15.889,0.012297808,-0.000290243,,
15.922,0.012572618,-0.000256627,,
15.955,0.012818155,-0.00021608,,
15.988,0.013080132,-0.00016809,,
16.021,0.013359388,-0.00013073,,
16.054,0.013626341,-0.000113021,,
16.087,0.013867568,-0.000113189,,
16.12,0.014098836,-0.000123791,,
16.153,0.0143056,-0.000141455,,
16.186,0.014457954,-0.000165838,,
16.219,0.014540841,-0.0001926,,
16.252,0.014585871,-0.00021241,,
16.285,0.014577374,-0.000223313,,
16.318,0.014514557,-0.000229613,,
16.351,0.014410957,-0.000225025,,
16.384,0.014264083,-0.000203129,,
16.417,0.014134541,-0.000171465,,
16.45,0.013960574,-0.000134366,,
16.483,0.013834146,-8.86E-05,,
16.516,0.013740431,-5.43E-05,,
16.549,0.013666768,-4.05E-05,,
16.582,0.013552618,-4.51E-05,,
16.615,0.013444648,-5.85E-05,,
16.648,0.013328328,-8.12E-05,,
16.681,0.013172931,-0.000105014,,
16.714,0.012980713,-0.000127361,,
16.747,0.012735591,-0.000138336,,
16.78,0.012482616,-0.000146933,,
16.813,0.012204351,-0.000144267,,
16.846,0.011899537,-0.000125288,,
16.879,0.011612221,-9.89E-05,,
16.912,0.011357424,-6.78E-05,,
16.945,0.011104769,-2.97E-05,,
16.978,0.010902133,-2.69E-06,,
17.011,0.01070468,2.17E-06,,
17.044,0.010528746,-7.90E-06,,
17.077,0.010344282,-2.83E-05,,
17.11,0.010091825,-5.17E-05,,
17.143,0.009863026,-7.01E-05,,
17.176,0.009581137,-8.14E-05,,
17.209,0.009322536,-9.05E-05,,
17.242,0.009008673,-8.86E-05,,
17.275,0.008729316,-7.36E-05,,
17.308,0.008452588,-5.13E-05,,
17.341,0.00819474,-2.74E-05,,
17.374,0.007971482,-1.84E-06,,
17.407,0.007768964,7.90E-06,,
17.44,0.007572712,-1.59E-06,,
17.473,0.007369276,-1.66E-05,,
17.506,0.007174151,-3.30E-05,,
17.539,0.006972236,-4.53E-05,,
17.572,0.006731944,-5.69E-05,,
17.605,0.006498417,-5.75E-05,,
17.638,0.006285009,-4.69E-05,,
17.671,0.006075303,-3.11E-05,,
17.704,0.005870397,-1.53E-05,,
17.737,0.005716686,-2.03E-06,,
17.77,0.005584987,-3.03E-06,,
17.803,0.005430153,-1.39E-05,,
17.836,0.005314561,-2.49E-05,,
17.869,0.00514592,-3.63E-05,,
17.902,0.004984341,-4.05E-05,,
17.935,0.004813153,-3.73E-05,,
17.968,0.004663014,-2.88E-05,,
18.001,0.00453351,-1.75E-05,,
18.034,0.004455433,-1.14E-05,,
18.067,0.004354315,-1.22E-05,,
18.1,0.004276198,-1.83E-05,,
18.133,0.004205996,-2.66E-05,,
18.166,0.00409725,-3.36E-05,,
18.199,0.003995928,-3.33E-05,,
18.232,0.003901099,-3.14E-05,,
18.265,0.003812166,-2.61E-05,,
18.298,0.003760693,-2.12E-05,,
18.331,0.003746718,-2.09E-05,,
18.364,0.0037097,-2.30E-05,,
18.397,0.003664832,-2.87E-05,,
18.43,0.00361288,-3.34E-05,,
18.463,0.003568493,-3.55E-05,,
18.496,0.003500528,-3.53E-05,,
18.529,0.003470632,-3.39E-05,,
18.562,0.003447877,-3.28E-05,,
18.595,0.003416813,-3.04E-05,,
18.628,0.00340904,-3.17E-05,,
18.661,0.003409084,-3.40E-05,,
18.694,0.003417055,-3.66E-05,,
18.727,0.003432603,-3.96E-05,,
18.76,0.003395347,-4.18E-05,,
18.793,0.003381096,-4.11E-05,,
18.826,0.003374237,-3.98E-05,,
18.859,0.003375601,-3.99E-05,,
18.892,0.00340018,-3.97E-05,,
18.925,0.003417244,-4.11E-05,,
18.958,0.003427656,-4.23E-05,,
18.991,0.003415797,-4.47E-05,,
19.024,0.003427455,-4.48E-05,,
19.057,0.003447054,-4.56E-05,,
19.09,0.00344474,-4.61E-05,,
19.123,0.003481227,-4.40E-05,,
19.156,0.003495268,-4.49E-05,,
19.189,0.003502905,-4.56E-05,,
19.222,0.003534371,-4.57E-05,,
19.255,0.003528386,-4.67E-05,,
19.288,0.003577247,-4.75E-05,,
19.321,0.003573787,-4.86E-05,,
19.354,0.003594027,-4.81E-05,,
19.387,0.003608195,-4.89E-05,,
19.42,0.003615938,-4.78E-05,,
19.453,0.003647507,-4.79E-05,,
19.486,0.003657932,-4.79E-05,,
19.519,0.003677445,-4.96E-05,,
19.552,0.003675282,-4.95E-05,,
19.585,0.003697954,-4.84E-05,,
19.618,0.003714597,-4.85E-05,,
19.651,0.003724921,-4.86E-05,,
19.684,0.003760194,-4.82E-05,,
19.717,0.003774331,-4.96E-05,,
19.75,0.003751825,-4.88E-05,,
19.783,0.00376975,-4.79E-05,,
19.816,0.00379727,-4.79E-05,,
19.849,0.003818889,-4.82E-05,,
19.882,0.003820094,-4.92E-05,,
19.915,0.00383106,-4.88E-05,,
19.948,0.003836286,-4.88E-05,,
19.981,0.003851776,-4.89E-05,,
20.014,0.003861967,-4.91E-05,,
20.047,0.003881881,-4.76E-05,,
20.08,0.00391227,-4.81E-05,,
20.113,0.003922347,-4.98E-05,,
20.146,0.003911854,-4.93E-05,,
20.179,0.003927237,-4.82E-05,,
20.212,0.003952967,-4.75E-05,,
20.245,0.003958328,-4.89E-05,,
20.278,0.003974521,-4.87E-05,,
20.311,0.003986021,-4.88E-05,,
20.344,0.004023147,-4.83E-05,,
20.377,0.004010252,-4.97E-05,,
20.41,0.004022982,-4.90E-05,,
20.443,0.004047024,-4.85E-05,,
20.476,0.004066715,-4.91E-05,,
20.509,0.004066477,-4.98E-05,,
20.542,0.004092961,-4.85E-05,,
20.575,0.004100027,-4.80E-05,,
20.608,0.004102687,-4.82E-05,,
20.641,0.004117027,-4.95E-05,,
20.674,0.004142708,-4.84E-05,,
20.707,0.004164255,-4.91E-05,,
20.74,0.004167101,-4.82E-05,,
20.773,0.004181218,-4.67E-05,,
20.806,0.004207314,-4.93E-05,,
20.839,0.004199318,-4.93E-05,,
20.872,0.00421811,-4.92E-05,,
20.905,0.004249027,-4.91E-05,,
20.938,0.004276625,-5.02E-05,,
20.971,0.004285526,-4.89E-05,,
21.004,0.004306764,-4.99E-05,,
21.037,0.004309445,-5.19E-05,,
21.07,0.004324609,-5.04E-05,,
21.103,0.004336827,-5.04E-05,,
21.136,0.00436122,-5.04E-05,,
21.169,0.004367818,-4.98E-05,,
21.202,0.004371695,-4.98E-05,,
21.235,0.004403296,-4.95E-05,,
21.268,0.004417354,-4.98E-05,,
21.301,0.004428744,-5.08E-05,,
21.334,0.004468654,-5.18E-05,,
21.367,0.00447577,-5.02E-05,,
21.4,0.004480448,-5.16E-05,,
21.433,0.004513713,-5.04E-05,,
21.466,0.004514078,-5.25E-05,,
21.499,0.004543326,-5.02E-05,,
21.532,0.00455547,-4.90E-05,,
21.565,0.00456556,-4.95E-05,,
21.598,0.004559167,-5.00E-05,,
21.631,0.004581325,-5.01E-05,,
21.664,0.004587176,-5.06E-05,,
21.697,0.004622059,-5.06E-05,,
21.73,0.004639942,-5.02E-05,,
21.763,0.004657019,-4.94E-05,,
21.796,0.004657249,-5.01E-05,,
21.829,0.004687438,-5.08E-05,,
21.862,0.004700924,-5.24E-05,,
21.895,0.004729266,-5.24E-05,,
21.928,0.004741499,-5.11E-05,,
21.961,0.004752658,-4.98E-05,,
21.994,0.004778861,-5.07E-05,,
22.027,0.004789094,-5.12E-05,,
22.06,0.004814469,-5.11E-05,,
22.093,0.004839551,-5.19E-05,,
22.126,0.004849173,-5.31E-05,,
22.159,0.004889195,-5.24E-05,,
22.192,0.004883049,-5.31E-05,,
22.225,0.004907862,-5.20E-05,,
22.258,0.004917544,-5.08E-05,,
22.291,0.004942463,-5.06E-05,,
22.324,0.004968142,-5.28E-05,,
22.357,0.004978697,-5.33E-05,,
22.39,0.004990192,-5.30E-05,,
22.423,0.005002295,-5.20E-05,,
22.456,0.005030086,-5.16E-05,,
22.489,0.00505907,-5.11E-05,,
22.522,0.005073459,-5.18E-05,,
22.555,0.005104608,-5.20E-05,,
22.588,0.005106472,-5.22E-05,,
22.621,0.00512462,-5.11E-05,,
22.654,0.005159868,-5.11E-05,,
22.687,0.005180982,-5.39E-05,,
22.72,0.005204102,-5.55E-05,,
22.753,0.005228894,-5.49E-05,,
22.786,0.005255265,-5.43E-05,,
22.819,0.005268608,-5.48E-05,,
22.852,0.005299052,-5.56E-05,,
22.885,0.005332002,-5.58E-05,,
22.918,0.005336414,-5.53E-05,,
22.951,0.005374104,-5.40E-05,,
22.984,0.005399028,-5.44E-05,,
23.017,0.00542636,-5.32E-05,,
23.05,0.005456839,-5.48E-05,,
23.083,0.005474622,-5.51E-05,,
23.116,0.005495747,-5.56E-05,,
23.149,0.005519731,-5.39E-05,,
23.182,0.005547313,-5.60E-05,,
23.215,0.005577877,-5.62E-05,,
23.248,0.005581836,-5.61E-05,,
23.281,0.005604621,-5.52E-05,,
23.314,0.005661339,-5.19E-05,,
23.347,0.005676578,-5.37E-05,,
23.38,0.005726011,-5.53E-05,,
23.413,0.00574948,-5.74E-05,,
23.446,0.005776849,-5.81E-05,,
23.479,0.005793776,-6.08E-05,,
23.512,0.00584535,-5.96E-05,,
23.545,0.005871418,-5.90E-05,,
23.578,0.00587166,-5.94E-05,,
23.611,0.005891681,-5.71E-05,,
23.644,0.005917111,-5.58E-05,,
23.677,0.005947403,-5.50E-05,,
23.71,0.005983416,-5.64E-05,,
23.743,0.005994124,-5.63E-05,,
23.776,0.006026044,-5.79E-05,,
23.809,0.006048143,-5.78E-05,,
23.842,0.006091777,-5.73E-05,,
23.875,0.006125844,-5.89E-05,,
23.908,0.006120667,-6.05E-05,,
23.941,0.006167138,-5.83E-05,,
23.974,0.006189971,-5.72E-05,,
24.007,0.006234283,-5.93E-05,,
24.04,0.006255345,-6.19E-05,,
24.073,0.006267627,-5.93E-05,,
24.106,0.006302761,-5.90E-05,,
24.139,0.006329458,-6.14E-05,,
24.172,0.006379211,-6.00E-05,,
24.205,0.006375011,-5.92E-05,,
24.238,0.006424678,-5.75E-05,,
24.271,0.006451243,-5.83E-05,,
24.304,0.006486331,-5.74E-05,,
24.337,0.006529135,-5.84E-05,,
24.37,0.006550335,-6.11E-05,,
24.403,0.006594911,-6.24E-05,,
24.436,0.006618137,-6.32E-05,,
24.469,0.006664992,-6.29E-05,,
24.502,0.006706126,-6.52E-05,,
24.535,0.006725334,-6.44E-05,,
24.568,0.00676956,-6.18E-05,,
24.601,0.00680763,-6.20E-05,,
24.634,0.006856011,-6.29E-05,,
24.667,0.006883315,-6.59E-05,,
24.7,0.006921104,-6.56E-05,,
24.733,0.006953422,-6.48E-05,,
24.766,0.006996639,-6.28E-05,,
24.799,0.007004114,-6.21E-05,,
24.832,0.007053422,-6.32E-05,,
24.865,0.007097988,-6.16E-05,,
24.898,0.007123781,-6.48E-05,,
24.931,0.007145305,-6.60E-05,,
24.964,0.00719366,-6.72E-05,,
24.997,0.007223817,-6.66E-05,,
25.03,0.007280636,-6.57E-05,,
25.063,0.007304402,-6.69E-05,,
25.096,0.00733993,-6.62E-05,,
25.129,0.007388569,-6.61E-05,,
25.162,0.007449589,-6.62E-05,,
25.195,0.007478241,-6.98E-05,,
25.228,0.007504439,-6.92E-05,,
25.261,0.007559267,-6.97E-05,,
25.294,0.007612903,-6.96E-05,,
25.327,0.007634066,-6.90E-05,,
25.36,0.00768512,-6.85E-05,,
25.393,0.007734685,-6.94E-05,,
25.426,0.007768933,-7.12E-05,,
25.459,0.007802012,-6.90E-05,,
25.492,0.007850094,-8.70E-05,,
25.525,0.00780644,-0.000224269,,
25.558,0.007665976,-0.000390377,,
25.591,0.007376412,-0.00050602,,
25.624,0.006970647,-0.000448512,,
25.657,0.006561602,-0.000200543,,
25.69,0.006235189,0.000158419,,
25.723,0.006169346,0.000725451,,
25.756,0.00653285,0.001428577,,
25.789,0.007477788,0.001937098,,
25.822,0.009038221,0.002102498,,
25.855,0.011172509,0.001974221,,
25.888,0.013790478,0.001638116,,
25.921,0.016865765,0.001174701,,
25.954,0.020247169,0.000613148,,
25.987,0.02383129,4.35E-05,,
26.02,0.027512267,-0.000474337,,
26.053,0.031187418,-0.000902234,,
26.086,0.034735098,-0.001221536,,
26.119,0.038097989,-0.001424104,,
26.152,0.04116961,-0.001529768,,
26.185,0.043923019,-0.001586836,,
26.218,0.046236137,-0.001589079,,
26.251,0.048097111,-0.00154434,,
26.284,0.049429233,-0.001461541,,
26.317,0.050280497,-0.001354944,,
26.35,0.050561972,-0.001302298,,
26.383,0.05024188,-0.001285705,,
26.416,0.04927781,-0.001309124,,
26.449,0.0476686,-0.001304739,,
26.482,0.045432488,-0.00113465,,
26.515,0.042687057,-0.000838769,,
26.548,0.039550703,-0.000480887,,
26.581,0.036147559,-5.39E-05,,
26.614,0.032666476,0.000450355,,
26.647,0.029280605,0.000971627,,
26.68,0.026156159,0.00148642,,
26.713,0.023549258,0.002095877,,
26.746,0.021614481,0.002549526,,
26.779,0.020402685,0.002704521,,
26.812,0.019914775,0.002518981,,
26.845,0.020065555,0.002123776,,
26.878,0.020794202,0.001605728,,
26.911,0.022045423,0.001025285,,
26.944,0.023682049,0.000450692,,
26.977,0.025587607,-8.65E-05,,
27.01,0.027654603,-0.00054946,,
27.043,0.029766678,-0.000927067,,
27.076,0.031800701,-0.001204633,,
27.109,0.033685992,-0.001387983,,
27.142,0.035314322,-0.001487559,,
27.175,0.036644961,-0.001518666,,
27.208,0.037554348,-0.001546215,,
27.241,0.038029968,-0.001551232,,
27.274,0.037984668,-0.00156196,,
27.307,0.037369306,-0.00154315,,
27.34,0.036173919,-0.001402208,,
27.373,0.034500579,-0.001117976,,
27.406,0.032409699,-0.000779749,,
27.439,0.030009212,-0.000394894,,
27.472,0.027427046,5.91E-05,,
27.505,0.024878438,0.000564283,,
27.538,0.022484175,0.001030394,,
27.571,0.020450721,0.001603533,,
27.604,0.018935787,0.002109062,,
27.637,0.018059719,0.002360405,,
27.67,0.017831876,0.002295963,,
27.703,0.018144499,0.00201303,,
27.736,0.018991372,0.001599556,,
27.769,0.020248627,0.001114724,,
27.802,0.02187915,0.000609654,,
27.835,0.023728012,0.000126593,,
27.868,0.025743101,-0.000305234,,
27.901,0.027768458,-0.000669495,,
27.934,0.029767314,-0.000953024,,
27.967,0.031598415,-0.001158657,,
28,0.033239975,-0.001295194,,
28.033,0.034565252,-0.001366427,,
28.066,0.035537745,-0.001429032,,
28.099,0.036090432,-0.001471085,,
28.132,0.036156451,-0.001516373,,
28.165,0.035683989,-0.001533782,,
28.198,0.034666882,-0.001432665,,
28.231,0.03317297,-0.001185942,,
28.264,0.031266805,-0.000883982,,
28.297,0.029036025,-0.000528576,,
28.33,0.026642664,-0.000106167,,
28.363,0.024249175,0.000360558,,
28.396,0.021994177,0.000797368,,
28.429,0.020032927,0.001357329,,
28.462,0.018572735,0.001883313,,
28.495,0.017713574,0.002174436,,
28.528,0.01745431,0.002175895,,
28.561,0.017743908,0.001968273,,
28.594,0.018552644,0.00162828,,
28.627,0.019766279,0.00121435,,
28.66,0.021370306,0.000766899,,
28.693,0.023203127,0.000322138,,
28.726,0.025251758,-7.89E-05,,
28.759,0.027352159,-0.000423777,,
28.792,0.029447033,-0.000713768,,
28.825,0.031415812,-0.000942948,,
28.858,0.033233103,-0.001106429,,
28.891,0.034776118,-0.001217869,,
28.924,0.036035944,-0.00128135,,
28.957,0.036903122,-0.001319601,,
28.99,0.037385262,-0.001362472,,
29.023,0.037355605,-0.001419164,,
29.056,0.036823108,-0.001462683,,
29.089,0.035750955,-0.001409142,,
29.122,0.034209253,-0.001197554,,
29.155,0.032275678,-0.000936997,,
29.188,0.030025528,-0.000615939,,
29.221,0.027596569,-0.000234677,,
29.254,0.025132098,0.000178082,,
29.287,0.022753989,0.00058662,,
29.32,0.020600937,0.001015309,,
29.353,0.018897423,0.001497522,,
29.386,0.017693657,0.001818789,,
29.419,0.017041085,0.001905023,,
29.452,0.016867396,0.00177791,,
29.485,0.017212308,0.001514348,,
29.518,0.01792172,0.001178799,,
29.551,0.01900935,0.000802499,,
29.584,0.020299718,0.000422483,,
29.617,0.021781369,6.06E-05,,
29.65,0.023333616,-0.000258595,,
29.683,0.024874062,-0.000537301,,
29.716,0.026377256,-0.000759346,,
29.749,0.027674533,-0.000936451,,
29.782,0.02879748,-0.001082059,,
29.815,0.029577527,-0.001210114,,
29.848,0.030041896,-0.001329762,,
29.881,0.030010685,-0.001426948,,
29.914,0.029581572,-0.001448399,,
29.947,0.028685803,-0.001315419,,
29.98,0.02744183,-0.001117656,,
30.013,0.025832499,-0.000859475,,
30.046,0.02405096,-0.000527556,,
30.079,0.022153456,-0.000135413,,
30.112,0.020325289,0.000256996,,
30.145,0.018656192,0.000658007,,
30.178,0.017289599,0.001118594,,
30.211,0.016381199,0.001434509,,
30.244,0.015864068,0.001561527,,
30.277,0.015817045,0.001476021,,
30.31,0.016069551,0.001281768,,
30.343,0.016742302,0.001004975,,
30.376,0.017570994,0.000700408,,
30.409,0.018696474,0.000379422,,
30.442,0.019844741,7.73E-05,,
30.475,0.021169878,-0.000207894,,
30.508,0.022472091,-0.000455807,,
30.541,0.023540361,-0.000659973,,
30.574,0.024578156,-0.000865372,,
30.607,0.025232929,-0.001029143,,
30.64,0.025703741,-0.001195613,,
30.673,0.025636754,-0.001311314,,
30.706,0.025372823,-0.001339722,,
30.739,0.024525081,-0.001218364,,
30.772,0.023591487,-0.001062267,,
30.805,0.022350414,-0.000840422,,
30.838,0.020752042,-0.000526087,,
30.871,0.019334683,-0.000182121,,
30.904,0.017627457,0.000189347,,
30.937,0.016478252,0.000600206,,
30.97,0.015202673,0.001057906,,
31.003,0.014827113,0.001308335,,
31.036,0.014061249,0.001450711,,
31.069,0.014589364,0.001335331,,
31.102,0.015357477,0.001149442,,
31.135,0.014436496,0.001221922,,
31.168,0.016360416,0.000848413,,
31.201,0.012551393,0.001331424,,
31.234,0.016316641,0.000798073,,
31.267,0.007557686,0.001823014,,
31.3,0.013863272,0.001170939,,
31.333,0.019061462,0.000933792,,
31.366,0.008016254,0.002517608,,
31.399,0.015803206,0.001830771,,
31.432,-0.000249854,0.003604663,,
31.465,0.009870975,0.002844211,,
31.498,-0.010864569,0.004742735,,
31.531,0.001165347,0.004161236,,
31.564,0.010284796,0.004206841,,
31.597,-0.007215038,0.006132675,,
31.63,0.002775524,0.005807549,,
31.663,-0.014186063,0.007271854,,
31.696,-0.004372392,0.007029449,,
31.729,-0.016214786,0.007753224,,
31.762,-0.007792958,0.007673152,,
31.795,-0.001198524,0.007603062,,
31.828,-0.005897067,0.007305997,,
31.861,-0.00113274,0.006872212,,
31.894,0.003136883,0.005411066,,
31.927,0.004628035,0.004947818,,
31.96,0.020008388,0.002542444,,
31.993,0.01684056,0.002153383,,
32.026,0.014180067,0.001265159,,
32.059,0.034426479,-0.001917569,,
32.092,0.026586012,-0.00231086,,
32.125,0.054662099,-0.005903405,,
32.158,0.041318087,-0.006208267,,
32.191,0.029904539,-0.007225497,,
32.224,0.05444964,-0.011005925,,
32.257,0.038271116,-0.011195059,,
32.29,0.061988088,-0.014508031,,
32.323,0.042705014,-0.014593428,,
32.356,0.062172842,-0.017302018,,
32.389,0.042174391,-0.01723138,,
32.422,0.025871514,-0.017626348,,
32.455,0.035198482,-0.019359641,,
32.488,0.0207968,-0.019179506,,
32.521,0.021945929,-0.019989553,,
32.554,0.011394208,-0.020094253,,
32.587,0.003520239,-0.02045066,,
32.62,-0.001016258,-0.020838838,,
32.653,-0.004827852,-0.021240908,,
32.686,-0.0109905,-0.021301193,,
32.719,-0.010994322,-0.021722011,,
32.752,-0.014609729,-0.021662495,,
32.785,-0.011933548,-0.021873325,,
32.818,-0.008694538,-0.021937213,,
32.851,-0.008866871,-0.021635259,,
32.884,-0.004222851,-0.021663055,,
32.917,-0.003458557,-0.021295076,,
32.95,0.001863201,-0.021227059,,
32.983,0.006973271,-0.021050824,,
33.016,0.00849424,-0.020572001,,
33.049,0.01354345,-0.020384899,,
33.082,0.014806682,-0.019871332,,
33.115,0.01944909,-0.01962432,,
33.148,0.020158867,-0.019090765,,
33.181,0.024118977,-0.018813748,,
33.214,0.027329659,-0.01846886,,
33.247,0.027231883,-0.017909744,,
33.28,0.029575337,-0.017603279,,
33.313,0.028608329,-0.017055453,,
33.346,0.030042632,-0.016720713,,
33.379,0.02821711,-0.016143929,,
33.412,0.028762952,-0.015730089,,
33.445,0.028689945,-0.015246719,,
33.478,0.026143685,-0.014571871,,
33.511,0.025431099,-0.014053939,,
33.544,0.022442454,-0.013319548,,
33.577,0.021440835,-0.012766535,,
33.61,0.018411331,-0.012035922,,
33.643,0.01743253,-0.011549703,,
33.676,0.014624348,-0.011008398,,
33.709,0.013854479,-0.010722365,,
33.742,0.011395283,-0.010377983,,
33.775,0.010939309,-0.010247957,,
33.808,0.010427265,-0.010143301,,
33.841,0.008689172,-0.009977291,,
33.874,0.008449593,-0.009968051,,
33.907,0.00700496,-0.009853295,,
33.94,0.006952647,-0.009857326,,
33.973,0.005697275,-0.009734794,,
34.006,0.005741472,-0.009708066,,
34.039,0.004613526,-0.009551629,,
34.072,0.004670238,-0.00944555,,
34.105,0.003567856,-0.009216948,,
34.138,0.003577453,-0.009027192,,
34.171,0.002526888,-0.008708149,,
34.204,0.002510587,-0.008436218,,
34.237,0.001542536,-0.008079631,,
34.27,0.00160514,-0.007797089,,
34.303,0.000821913,-0.007498002,,
34.336,0.001031718,-0.007315149,,
34.369,0.000451335,-0.007116886,,
34.402,0.00075415,-0.007019657,,
34.435,0.001016007,-0.006938902,,
34.468,0.000718796,-0.006834019,,
34.501,0.001043831,-0.006799249,,
34.534,0.000798116,-0.006702283,,
34.567,0.001111199,-0.006641114,,
34.6,0.000919243,-0.006511638,,
34.633,0.001196314,-0.006396459,,
34.666,0.001031536,-0.006206048,,
34.699,0.001299362,-0.006039852,,
34.732,0.001163075,-0.005830602,,
34.765,0.001023401,-0.005639254,,
34.798,0.001391309,-0.005506954,,
34.831,0.001350625,-0.005369711,,
34.864,0.001703458,-0.005281952,,
